Gravity:,X,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
100227,G,3.1162E-04,2.1916E-06,1.0602E-06,-1.4970E-06,2.0164E-05,-6.9114E-05
100228,G,3.2382E-04,2.1847E-06,8.0137E-07,-1.4486E-06,1.5749E-05,-6.8925E-05
100229,G,3.3086E-04,-4.5975E-06,-6.6344E-07,1.0847E-06,1.3216E-05,-6.8910E-05
100230,G,3.1336E-04,2.1902E-06,1.0225E-06,-1.4792E-06,1.9518E-05,-6.9073E-05
100231,G,3.2032E-04,-4.5989E-06,-8.2583E-07,1.0551E-06,1.6995E-05,-6.8957E-05
100232,G,3.2910E-04,-4.5976E-06,-6.9095E-07,1.0742E-06,1.3855E-05,-6.8907E-05
100233,G,3.1509E-04,2.1889E-06,9.8526E-07,-1.4662E-06,1.8882E-05,-6.9038E-05
100234,G,3.0989E-04,-4.6045E-06,-9.9155E-07,1.1326E-06,2.0819E-05,-6.9159E-05
100235,G,3.3439E-04,2.1873E-06,5.7706E-07,-1.5138E-06,1.1918E-05,-6.8930E-05
100236,G,3.1335E-04,-4.6024E-06,-9.3491E-07,1.0924E-06,1.9518E-05,-6.9073E-05
100237,G,3.3086E-04,2.1856E-06,6.5307E-07,-1.4838E-06,1.3219E-05,-6.8910E-05
100238,G,3.1683E-04,2.1880E-06,9.4828E-07,-1.4564E-06,1.8250E-05,-6.9007E-05
100239,G,3.2734E-04,-4.5978E-06,-7.1825E-07,1.0656E-06,1.4490E-05,-6.8909E-05
100240,G,3.1683E-04,-4.6006E-06,-8.7994E-07,1.0674E-06,1.8248E-05,-6.9007E-05
100241,G,3.3263E-04,2.1863E-06,6.1527E-07,-1.4985E-06,1.2572E-05,-6.8917E-05
100242,G,3.2734E-04,2.1849E-06,7.2774E-07,-1.4619E-06,1.4493E-05,-6.8909E-05
